Kraj,Kandidatka,PoradiKand,KandJmeno,Povolani,Bydliste,KandVek,Hlasy,Procenta,Mandat,PoradiVysl,Prislusnost,NavrhujiciStrana,URL
1,37,16,Bínová Vítězslava,podnikatelka,Říčany,57,7,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,4,Bláha Jindřich,starosta,Dublovice,56,48,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,50,Čepelák Karel,řidič,Kladno,53,10,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,64,Červenková Eva,učitelka,Říčany,79,6,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,49,Dezortová Marcela,prodavačka,Libušín,52,3,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,21,Drbohlav Miroslav,bezpečnostní pracovník,Ledce,57,8,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,67,Duha Radek,strojní mechanik,Neratovice,30,5,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,52,Folkman Zdeněk,úředník,Červené Pečky,62,3,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,63,Gottsteinová Hana,prodavačka,Kladno,47,2,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,13,Grubnerová Marcela  MUDr.,lékařka,Mnichovice,71,30,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,65,Hlínová Miloslava,úřednice,Říčany,49,5,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,59,Hyková Dagmar,prodavačka,Kladno,44,8,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,9,Charvát Roman,podnikatel,Starý Kolín,43,14,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,30,Charvátová Renata,strážná,Dolní Břežany,47,9,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,24,Chytráček Josef,technik,Plaňany,64,9,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,19,Jiroušková Radka,ekonomka,Mnichovice,30,22,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,5,Karel Miroslav,ekonom,Horní Bezděkov,36,21,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,45,Karel Miroslav,technik,Horní Bezděkov,70,4,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,10,Kašpar Ivan  Ing.,starosta,Veltruby,61,47,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,60,Kešek Jaroslav,personalista,Bašť,38,2,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,28,Kiesler Jan,skladník,Kolín,31,16,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,18,Kohout Josef,podnikatel,Kolín,51,14,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,6,Konvalinka Milan,starosta,Drevníky,57,55,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,2,Kučera Zdeněk,podnikatel,Kolín,56,26,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,61,Kvasničková Margita,řidička,Plaňany,35,6,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,15,Lexa Milan,vedoucí provozu,Kolín,49,15,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,37,Litva Jan,strážník,Slaný,45,8,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,38,Machotová Alena,recepční,Postřižín,53,5,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,42,Malinská Miloslava,prodavačka,Kolín,78,4,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,54,Mašín Bohumil,elektrikář,Kolín,57,5,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,51,Matoušek Jaroslav  Dr.,učitel,Říčany,72,11,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,35,Matoušková Zdenka,administrativní pracovnice,Říčany,68,3,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,14,Moudrá Irena,ředitelka,Říčany,39,39,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,25,Mušuta Milan,řidič,Štěchovice,55,15,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,23,Navrátilová Marie,účetní,Plaňany,52,13,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,41,Novotný Jiří,technik,Plaňany,67,1,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,56,Obermajer Karel,lisař,Brandýs nad Labem-Stará Boleslav,53,1,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,53,Obermajerová Štěpánka,pracovnice výstupní kontroly,Brandýs nad Labem-Stará Boleslav,39,9,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,33,Obst Ladislav,kuchař,Běloky,54,7,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,47,Patzelt Tomáš,bezpečnostní pracovník,Jince,43,3,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,20,Pecina Pavel,technik,Kolín,38,15,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,62,Petrásková Vlasta,zdravotní sestra,Říčany,77,9,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,7,Pichl Bohuslav,horník,Plaňany,73,6,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,26,Pichlová Jana,sekretářka,Plaňany,67,4,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,12,Poppe Radan  Ing.,manažer,Kutná Hora,65,11,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,3,Roušar Vladimír,ředitel,Čelákovice,37,30,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,55,Semerádová Hana,prodavačka,Říčany,72,3,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,27,Sklenářová Věra,prodavačka,Říčany,64,8,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,8,Skopec Zdeněk,starosta,Županovice,42,54,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,31,Skoupý Aleš,hasič záchranář,Libušín,32,37,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,34,Studničková Jana,prodavačka,Říčany,43,17,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,57,Susková Hana,prodavačka,Říčany,73,4,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,69,Světnička Vladimír,vedoucí,Říčany,84,1,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,66,Světničková Věra,prodavačka,Říčany,87,0,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,40,Šebková Marie,úřednice,Říčany,69,3,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,17,Šída Jiří,číšník,Říčany,64,11,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,46,Šlosar Vladimír,automechanik,Kamenné Žehrovice,44,4,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,43,Štiller Roman,bezpečnostní pracovník,Kačice,41,10,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,22,Tatranská Jolana,zdravotní sestra,Štěchovice,53,29,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,29,Vokoun Josef,řidič,Kolín,61,8,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,68,Vokounová Kateřina  Mgr.,učitelka,Kolín,29,5,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
1,37,70,Votrubová Dagmar,účetní,Krňany,57,1,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=37&xv=1&xt=1
2,37,21,Bednárová Marie,pojišťovací agentka,Prachatice,57,4,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,30,Beran Josef,letecký technik,Rudolfov,67,4,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,10,Bolfová Jana,podnikatelka,České Budějovice,64,0,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,3,Bureš Roman  Ing.,technik,České Budějovice,46,39,0.00,0,35,ČSSD,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,54,Burešová Eva,prodavačka,Zvíkovské Podhradí,67,9,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,29,Červená Anna,ošetřovatelka,Prachatice,55,11,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,55,Dejmková Aurelie,invalidní důchodce,České Budějovice,47,4,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,42,Dvořák Jiří,instalatér,Týn nad Vltavou,37,10,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,56,Dvořáková Marie,mzdová účetní,Boršov nad Vltavou,62,1,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,47,Eismannová Eva,vychovatelka,České Budějovice,64,10,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,49,Heide Vladimír,řidič,Studená,53,5,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,16,Horváthová Katarína,podn. v obl. rozvoje osobnosti,České Budějovice,47,19,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,26,Chromý Karel,technik ve stavebnictví,České Budějovice,46,5,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,17,Kadlec Zdeněk,podnikatel ve stavebnictví,České Budějovice,47,22,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,31,Kadlecová Dagmar  Bc.,úřednice,Slavče,27,14,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,6,Kašpárková Dana  Ing.,"podnikatelka, zem. inženýrka",Borek,50,19,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,40,Klečka Jan,"st. zaměstn, invalid. důchodce",České Budějovice,58,5,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,57,Kohoutová Jitka,poradkyně v pojišťovnictví,České Budějovice,50,2,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,38,Kolář Jindřich,soukromě hospodařící zemědělec,Zvíkov,65,9,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,58,Koubová Jana,dělnice,Třeboň,41,5,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,4,Kukačková Martina,učitelka,Třeboň,42,47,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,44,Lorenc Pavel,dispečer v dopravě,Lužnice,43,9,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,35,Lučanská Jiřina,děl. chráněné dílny Sluníčko,Prachatice,47,16,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,18,Mácha Josef,státní zaměstnanec,Tábor,77,11,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,41,Machová Jana,zdravotní sestra,Dolní Třebonín,47,33,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,8,Majerová Bohdana  Mgr.,učitelka,České Budějovice,33,42,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,24,Matějka Martin,technik,Bechyně,36,25,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,19,Mertlová Arana,"grafička, sochařka",České Budějovice,70,17,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,43,Nadberežná Jarmila,vedoucí dobrovol. centra ADRA,České Budějovice,51,13,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,46,Navrátil Pavel,podnikatel,České Budějovice,61,41,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,36,Nikodem Jiří,podnikatel,České Budějovice,43,6,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,1,Paukejová Marie  Ing.,sociálně - právní poradenství,České Budějovice,53,154,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,28,Pecholt Jaroslav  Ing.,zemědělec,Jetětice,53,31,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,33,Petrová Irena,kosmetička podlahových krytin,České Budějovice,44,5,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,25,Pilátová Eva,prodavačka,České Budějovice,36,16,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,37,Porcalová Petra  RNDr.,hydrobioložka,Písek,65,14,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,20,Pravda Jaroslav,"středoškolský učitel, léčitel",České Budějovice,77,20,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,11,Rauš Libor   DiS.,"starosta obce,místopředseda ZD",Dívčí Kopy,38,18,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,12,Rykalová Jiřina,studentka VŠ,České Budějovice,21,27,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,52,Rykalová Jiřina,státní zaměstnanec,České Budějovice,50,3,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,5,Rytíř Jan,zemědělec,Dolní Třebonín,40,42,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,60,Snížek Jan,invalidní důchodce,Strmilov,53,4,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,48,Snížková Jana,invalidní důchodkyně,Strmilov,49,18,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,34,Stifter Roman,dřevomodelář,České Budějovice,46,8,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,14,Strouhalová Gabriela  Mgr.,hydrogeoložka,Týn nad Vltavou,39,25,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,51,Suchan Jan,informatik,Slavče,33,15,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,45,Suchanová Helena,pracující v zemědělství,Radkov,51,15,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,22,Svačina Karel,zemědělec,Balkova Lhota,48,26,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,50,Sýkorová Stanislava,důchodkyně,České Budějovice,66,6,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,59,Šestáková Markéta,výtvarnice,České Budějovice,56,6,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,15,Šlesinger Jaromír  Ing.,soukr. hospodařící zemědělec,Lhenice,44,38,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,39,Šulcová Božena,elektrotechnička,České Budějovice,63,3,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,13,Tuček Eduard,starosta obce,Droužetice,77,14,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,27,Válková Marie,učitelka,České Budějovice,63,8,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,2,Vilímková Iveta  Ing.,podnikatelka v obl. ŽP a zem.,České Budějovice,40,119,0.00,0,35,SDŽ,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
2,37,53,Vítovcová Ladislava  Mgr.,učitelka,Hluboká nad Vltavou,56,14,0.00,0,35,BEZPP,SDŽ,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=37&xv=1&xt=1
