Kraj,Kandidatka,PoradiKand,KandJmeno,Povolani,Bydliste,KandVek,Hlasy,Procenta,Mandat,PoradiVysl,Prislusnost,NavrhujiciStrana,URL
11,4,10,Říha Jaroslav  RNDr. MSc.,obchodní manažer,Újezd u Černé Hory,53,646,1.10,-,7,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=11&xstrana=4&xv=1&xt=1
11,4,4,Stránský Martin Jan  MUDr.,lékař,Praha,53,1589,2.72,-,1,BEZPP,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=11&xstrana=4&xv=1&xt=1
11,4,7,Šubert Jaroslav,technický poradce,Dolní Loučky,40,562,0.96,-,4,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=11&xstrana=4&xv=1&xt=1
11,4,9,Vodička Radovan,marketingový konzultant,Znojmo,41,690,1.18,-,6,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=11&xstrana=4&xv=1&xt=1
11,4,30,Zemánek Milan,projektový manažer,Brno,40,143,0.24,-,27,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=11&xstrana=4&xv=1&xt=1
12,4,1,Andrýsová Lenka  Ing.,konzultantka,Černotín,25,2227,5.94,1,1,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=12&xstrana=4&xv=1&xt=1
12,4,21,Bartošek Arnošt  Ing.,ekonom,Prostějov,28,1517,4.05,-,19,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=12&xstrana=4&xv=1&xt=1
12,4,12,Bělka Jaroslav  Ing.,výpravčí,Kojetín,57,539,1.44,-,10,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=12&xstrana=4&xv=1&xt=1
12,4,22,Dostál Martin  Mgr.,ředitel ZŠ,Mostkovice,35,1353,3.61,-,20,BEZPP,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=12&xstrana=4&xv=1&xt=1
12,4,15,Foretník Pavel  RNDr.,podnikatel,Olomouc,60,354,0.94,-,13,BEZPP,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=12&xstrana=4&xv=1&xt=1
12,4,17,Hladeček Martin  Ing.,"podnikatel, lektor vzděl.dosp.",Olomouc,38,614,1.64,-,15,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=12&xstrana=4&xv=1&xt=1
12,4,7,Hrdlička Petr  Mgr.,úředník,Olomouc,36,591,1.57,-,5,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=12&xstrana=4&xv=1&xt=1
12,4,14,Hübl Karel  Ing.,projektant,Hranice,59,457,1.22,-,12,BEZPP,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=12&xstrana=4&xv=1&xt=1
12,4,11,Janhubová Sylva,živnostnice,Lipová-lázně,44,668,1.78,-,9,BEZPP,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=12&xstrana=4&xv=1&xt=1
12,4,19,Jozková Lucie  Bc. DiS.,vedoucí nákupního oddělení,Doloplazy,25,725,1.93,-,17,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=12&xstrana=4&xv=1&xt=1
12,4,8,Juchelková Irena,lektorka jazyků,Nový Malín,50,856,2.28,-,6,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=12&xstrana=4&xv=1&xt=1
12,4,23,Kantorková Marie,zdravotní sestra,Vernířovice,49,1697,4.53,-,21,BEZPP,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=12&xstrana=4&xv=1&xt=1
12,4,13,Kohout Viktor,majitel cestovní kanceláře,Litovel,37,684,1.82,-,11,BEZPP,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=12&xstrana=4&xv=1&xt=1
12,4,16,Kolář Zdeněk,obráběč kovů,Doloplazy,46,677,1.80,-,14,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=12&xstrana=4&xv=1&xt=1
12,4,4,Kovář Martin,speditér mezinárodní přepravy,Prostějov,42,662,1.76,-,2,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=12&xstrana=4&xv=1&xt=1
12,4,2,Navrátilová Dagmar  Mgr.,překladatelka,Olomouc,43,1722,4.60,1,2,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=12&xstrana=4&xv=1&xt=1
12,4,5,Obšil Richard  Mgr.,manažer prodeje,Uničov,33,603,1.61,-,3,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=12&xstrana=4&xv=1&xt=1
12,4,9,Ptáček Vladimír  Mgr.,středoškolský učitel,Šumperk,49,1225,3.27,-,7,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=12&xstrana=4&xv=1&xt=1
12,4,6,Šlechta Richard  Ing.,"marketing. manažer, zastupitel",Přerov,41,774,2.06,-,4,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=12&xstrana=4&xv=1&xt=1
12,4,20,Vašek Vladimír,manažer servisu VT,Konice,36,732,1.95,-,18,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=12&xstrana=4&xv=1&xt=1
12,4,3,Vlček Lukáš   DiS.,vedoucí prodeje,Prostějov,31,841,2.24,-,1,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=12&xstrana=4&xv=1&xt=1
12,4,10,Zavadil Petr  Mgr.,politolog,Olomouc,29,1393,3.72,-,8,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=12&xstrana=4&xv=1&xt=1
12,4,18,Žerníček Pavel  Ing.,podnikatel,Rapotín,58,746,1.99,-,16,BEZPP,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=12&xstrana=4&xv=1&xt=1
13,4,7,Bartoš Petr,odborný technik,Zlín,39,718,2.39,-,6,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=13&xstrana=4&xv=1&xt=1
13,4,22,Ebner Zdenek,technik,Staré Město,54,858,2.86,-,21,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=13&xstrana=4&xv=1&xt=1
13,4,14,Eliáš Zdeněk,živnostník,Břestek,47,389,1.29,-,13,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=13&xstrana=4&xv=1&xt=1
13,4,15,Gogela Jaromír  Bc.,podnikatel,Zlín,32,367,1.22,-,14,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=13&xstrana=4&xv=1&xt=1
13,4,16,"Horák Kamil  PhDr. Mgr. et Mgr,Bc",zást. řed. Centra pro seniory,Holešov,38,864,2.88,-,15,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=13&xstrana=4&xv=1&xt=1
13,4,10,Hrabal Miroslav,obchodní zástupce,Rožnov pod Radhoštěm,44,460,1.53,-,9,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=13&xstrana=4&xv=1&xt=1
13,4,19,Hrbáček Jan  Ing.,procesní inženýr,Zlín,31,1023,3.41,-,18,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=13&xstrana=4&xv=1&xt=1
13,4,11,Chmelař Rudolf,podnikatel,Zlín,52,269,0.89,-,10,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=13&xstrana=4&xv=1&xt=1
13,4,6,Jehlička Josef,úředník v penzi,Valašské Klobouky,64,199,0.66,-,5,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=13&xstrana=4&xv=1&xt=1
13,4,20,Karlík Roman,ředitel hypermarketu,Bystřice pod Hostýnem,47,684,2.28,-,19,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=13&xstrana=4&xv=1&xt=1
13,4,17,Konečný Petr  Ing. Ph.D.,akademický pracovník UTB,Zlín,29,1188,3.96,-,16,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=13&xstrana=4&xv=1&xt=1
13,4,9,Krejčiřík Jiří,technik kvality,Zlín,39,475,1.58,-,8,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=13&xstrana=4&xv=1&xt=1
13,4,4,Majda Lukáš,pojišťovací poradce,Kroměříž,30,808,2.69,-,3,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=13&xstrana=4&xv=1&xt=1
13,4,12,Majíčková Barbora  Bc.,studentka Univerzity T. Bati,Kunovice,24,1157,3.85,-,11,BEZPP,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=13&xstrana=4&xv=1&xt=1
13,4,3,Malchar Miroslav  MUDr.,chirurg,Rožnov pod Radhoštěm,53,1906,6.35,-,1,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=13&xstrana=4&xv=1&xt=1
13,4,2,Mikl Jiří,projektový manažer,Praha 17,42,583,1.94,-,2,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=13&xstrana=4&xv=1&xt=1
13,4,21,Orálek Miloslav,řidič,Otrokovice,57,892,2.97,-,20,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=13&xstrana=4&xv=1&xt=1
13,4,5,Pešina Vojtěch,podnikatel,Zlín,63,312,1.04,-,4,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=13&xstrana=4&xv=1&xt=1
13,4,18,Šůstková Marcela,obchodní manažerka,Míškovice,37,626,2.08,-,17,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=13&xstrana=4&xv=1&xt=1
13,4,8,Tydlačka Vojtěch  Bc.,podnikatel,Vsetín,27,671,2.23,-,7,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=13&xstrana=4&xv=1&xt=1
13,4,1,Vacek Martin  PhDr.,odborný terapeut,Zlín,38,2046,6.82,1,1,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=13&xstrana=4&xv=1&xt=1
13,4,13,Vilímek Radek  Ing.,poradce v obl.internet.market.,Zlín,42,424,1.41,-,12,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=13&xstrana=4&xv=1&xt=1
14,4,16,Adamec Martin  MUDr.,primář plicního oddělení,Frýdek-Místek,50,2407,3.52,-,13,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,8,Bartík Vladimír,důchodce,Opava,71,364,0.53,-,5,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,13,Blafková Kamila,OSVČ,Opava,45,1006,1.47,-,10,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,15,Buček Petr,dělník rozvod. a ener.zařízení,Ostrava,48,558,0.81,-,12,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,10,Bureš Stanislav,"OSVČ, živnostník",Havířov,38,938,1.37,-,7,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,22,Burzyk Rostislav,operátor,Orlová,36,290,0.42,-,19,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,27,Ciglerová Kamila,sektor manažer,Ostrava,51,372,0.54,-,24,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,11,Dobešová Markéta  Bc.,vedoucí odboru obecního úřadu,Budišov nad Budišovkou,35,1070,1.56,-,8,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,3,Drastichová Jana  Mgr.,učitelka,Orlová,33,2619,3.83,1,3,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,23,Hanibal Jiří,důchodce,Ostrava,75,183,0.26,-,20,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,4,Havlík Zdeněk,jednatel společnosti,Raškovice,45,1160,1.69,-,1,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,33,Havlíková Veronika,studentka,Frýdek-Místek,23,1892,2.77,-,30,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,6,Havlová Olga,"knihovnice, zastupitelka",Jindřichov,56,1038,1.51,-,3,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,28,Holub Jaromír,programátor,Frýdek-Místek,31,1022,1.49,-,25,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,31,Juchelka Erich  Bc.,důlní zaměstnanec,Frýdek-Místek,53,775,1.13,-,28,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,9,Jurtíková Drahomíra  Mgr.,ředitelka SZŠ,Frýdek-Místek,59,2049,3.00,-,6,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,1,Kočí Kristýna,odborná konzultantka,Ostrava,25,5689,8.33,1,1,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,20,Krainová Radka,vedoucí technik provozu,Orlová,41,444,0.65,-,17,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,26,Kramný Kamil,OSVČ,Dolní Životice,52,369,0.54,-,23,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,34,Krzyžecki Radek,číšník,Karviná,27,1189,1.74,-,31,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,32,Křenek Radek,OSVČ,Havířov,34,787,1.15,-,29,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,29,Kuzmová Olga,vedoucí prodejny,Dětmarovice,36,465,0.68,-,26,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,35,Lábr Lumír,zpracovatel odpadu,Ostrava,41,1022,1.49,-,32,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,36,Machalová Marcela,v domácnosti,Frýdek-Místek,39,1198,1.75,-,33,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,30,Mička Karel,podnikatel,Kopřivnice,40,541,0.79,-,27,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,24,Plesník Bronislav,zámečník,Karviná,44,517,0.75,-,21,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,5,Polák Vladimír,"herec, zastupitel",Ostrava,33,1777,2.60,-,2,SNK ED,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,21,Ruschka Evžen,OSVČ,Třinec,37,541,0.79,-,18,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,2,Rusnok Jiří  Ing.,provozní ekonom,Třinec,26,2952,4.32,1,2,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,7,Schmaus Jaroslav,bezpečnostní služba,Karviná,28,654,0.95,-,4,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,19,Schneeberger Antonín,hasič,Havířov,47,1067,1.56,-,16,BEZPP,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,25,Schoupalová Diana,studentka,Třinec,24,981,1.43,-,22,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,12,Stehlík Pavel,technik,Český Těšín,51,478,0.69,-,9,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,14,Šebestík Daniel  Ing.,technolog energetiky,Píšť,43,887,1.29,-,11,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,18,Tyrajová Božena,důchodkyně,Nový Jičín,60,310,0.45,-,15,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
14,4,17,Wacławik Andrzej  Ing.,OSVČ,Havířov,55,436,0.63,-,14,VV,VV,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=14&xstrana=4&xv=1&xt=1
1,5,15,Flajšmanová Lucie  Bc.,redaktorka,Mariánské Lázně,28,11,3.59,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=5&xv=1&xt=1
1,5,3,Fořt Jan  MUDr.,lékař,Praha,75,9,2.94,0,,KONS,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=5&xv=1&xt=1
1,5,13,Hácha František,živnostník,Praha,66,5,1.63,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=5&xv=1&xt=1
1,5,10,Hanzlíčková Jana,podnikatelka v kultuře,Praha,53,9,2.94,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=5&xv=1&xt=1
1,5,9,Chalupa Myslibor  Ing. CSc.,soudní znalec,Praha,76,9,2.94,0,,KONS,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=5&xv=1&xt=1
1,5,14,Jaroš Leo,živnostník,Praha,56,3,0.98,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=5&xv=1&xt=1
1,5,6,Kluzák Richard  Doc. MUDr. CSc.,chirurg,Praha,81,9,2.94,0,,KONS,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=5&xv=1&xt=1
1,5,16,Kreuz Jaroslav,živnostník,Praha,60,2,0.65,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=5&xv=1&xt=1
1,5,17,Kubelková Sylva  Ing.,finanční specialista,Praha,32,17,5.55,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=5&xv=1&xt=1
1,5,1,Kulhavý Miroslav,podnikatel,Praha,64,10,3.26,0,,KONS,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=5&xv=1&xt=1
1,5,12,Mikulecká Monika  Ing.,interní auditor,Praha,35,20,6.53,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=5&xv=1&xt=1
1,5,11,Novotný Libor,živnostník,Praha,45,5,1.63,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=5&xv=1&xt=1
1,5,2,Pešek Jiří Pavel  Ing.,"pedagog, diplomat",Praha,52,8,2.61,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=5&xv=1&xt=1
1,5,18,Poborský Miloš  Ing.,pastor,Praha,42,33,10.78,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=5&xv=1&xt=1
1,5,7,Rejmanová Průšová Lenka,partnerka a ředitelka firmy,Praha,46,6,1.96,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=5&xv=1&xt=1
1,5,8,Rudovský Pavel,podnikatel,Praha,60,1,0.32,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=5&xv=1&xt=1
1,5,4,Svetlik George,ředitel Parku Hostivař,Praha,59,11,3.59,0,,KONS,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=5&xv=1&xt=1
1,5,5,Voráč Martin,"školník, vychovatel, pastor",Praha,52,38,12.41,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=1&xstrana=5&xv=1&xt=1
2,5,5,Beránek Jiří  Ing.,ekonom,Kutná Hora,53,27,9.24,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=5&xv=1&xt=1
2,5,4,Bureš Tomáš,pilot,Lány,46,16,5.47,0,,KONS,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=5&xv=1&xt=1
2,5,6,Hájek Adolf,požární technik,Český Brod,68,11,3.76,0,,KONS,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=5&xv=1&xt=1
2,5,9,Libíček Jaroslav  Ing.,ekonom,Praha,40,19,6.50,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=5&xv=1&xt=1
2,5,7,Michálková Marta,účetní,Jeneč,56,6,2.05,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=5&xv=1&xt=1
2,5,3,Mikulecký Václav  Ing.,ředitel obilního sila,Plchov,60,22,7.53,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=5&xv=1&xt=1
2,5,8,Müller Tomáš,"manažer ČSA,zprac.letových dat",Praha,52,12,4.10,0,,KONS,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=5&xv=1&xt=1
2,5,2,Paumer Milan,"účas.III. odboje,taxi,živnost.",Poděbrady,79,24,8.21,0,,KONS,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=5&xv=1&xt=1
2,5,1,Rejman Martin,kancléř Konzervativní strany,Praha,70,12,4.10,0,,KONS,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=2&xstrana=5&xv=1&xt=1
3,5,1,Mikulecký Jan  Ing.,"spec. výb. pojist.,předs. str.",Praha,34,8,4.14,0,,KONS,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=3&xstrana=5&xv=1&xt=1
4,5,2,Dušková Martina,zdravotní sestra,Praha,35,11,8.39,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=4&xstrana=5&xv=1&xt=1
4,5,1,Macháček Karel,analytik,Praha,42,6,4.58,0,,KONS,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=4&xstrana=5&xv=1&xt=1
5,5,1,Krištof Pavol  Ing.,městský ředitel Armády spásy,Valašské Meziříčí,47,18,12.50,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=5&xstrana=5&xv=1&xt=1
6,5,1,Belza Marek  RNDr.,nakladatel,Krásná Lípa,44,17,7.14,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=6&xstrana=5&xv=1&xt=1
6,5,3,Dolan Martin  Ing.,analytik,Praha,33,20,8.40,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=6&xstrana=5&xv=1&xt=1
6,5,2,Mrzílek Jan,ředitel NNO,Jirkov,56,13,5.46,0,,"""KČ""",KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=6&xstrana=5&xv=1&xt=1
7,5,4,Buvala Pavel Ján,předseda KR Svazu důchodců ČR,Liberec,65,15,5.37,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=7&xstrana=5&xv=1&xt=1
7,5,7,Germanová Lenka,plánovačka výroby,Česká Lípa,44,16,5.73,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=7&xstrana=5&xv=1&xt=1
7,5,11,Hrubáček František,podnikatel,Hrádek nad Nisou,57,9,3.22,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=7&xstrana=5&xv=1&xt=1
7,5,1,Jarolímek Otto  RNDr. CSc.,VŠ pedagog a podnikatel,Turnov,49,38,13.62,0,,KONS,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=7&xstrana=5&xv=1&xt=1
7,5,10,Krejčová Lenka,technolog,Cvikov,41,16,5.73,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=7&xstrana=5&xv=1&xt=1
7,5,8,Krňák Pavel,podnikatel,Hrádek nad Nisou,55,13,4.65,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=7&xstrana=5&xv=1&xt=1
7,5,2,Lukavec Josef,starosta obce Velký Valtinov,Velký Valtinov,62,37,13.26,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=7&xstrana=5&xv=1&xt=1
7,5,9,Lukavec Josef,student,Velký Valtinov,25,24,8.60,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=7&xstrana=5&xv=1&xt=1
7,5,5,Nejedlý Vladislav,publicista,Turnov,26,13,4.65,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=7&xstrana=5&xv=1&xt=1
7,5,3,Slámová Zuzana,ředitelka společnosti,Jablonec nad Nisou,38,24,8.60,0,,KONS,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=7&xstrana=5&xv=1&xt=1
7,5,6,Vytiska Petr  Ing.,ekonom,Praha,32,16,5.73,0,,BEZPP,KONS,http://volby.cz/pls/ps2010/ps111?xjazyk=CZ&xkraj=7&xstrana=5&xv=1&xt=1
